,file_name,mean_absolute_error_azimuth,mean_absolute_error_tilt,run_time,data_requirements,issue
0,4_ac_power__315.csv,0.6545467161845977,1.1865642400899148,4.524227857589722,['time_series'],
1,1332_inv3_ac_power__2650.csv,0.4530742782872892,5.72224723853671,5.942371845245361,['time_series'],clipping
2,1332_inv1_ac_power__2642.csv,4.947506648778756,7.320021102337098,6.2425620555877686,['time_series'],snow
3,1332_inv2_ac_power__2646.csv,5.848248418733306,7.0620534367052095,6.493535041809082,['time_series'],snow
4,1332_inv_total_ac_power__2654.csv,1.2764457683947228,2.4967788588577147,5.3329479694366455,['time_series'],snow
5,1403_ac_power__5034.csv,0.5106760198307825,5.062492456834221,5.084675073623657,['time_series'],
6,1403_inv1_ac_power__4207.csv,1.042070561999708,5.253708950122174,6.216132879257202,['time_series'],
7,1403_inv2_ac_power__4213.csv,0.7401785565651835,5.381332317823407,6.0303120613098145,['time_series'],
8,4902_ac_power_inv_14538.csv,3.6535273173126086,0.37179738604687174,6.15214991569519,['time_series'],
9,5016_ac_power_inv_2086.csv,4.422223522243229,0.18449995044333356,8.144506692886353,['time_series'],clipping
10,5016_ac_power_inv_2107.csv,10.555553394087497,1.217530457472126,8.122369050979614,['time_series'],clipping
11,5016_ac_power_inv_2102.csv,5.042902349878574,0.32124595121768174,7.923422813415527,['time_series'],clipping
12,5016_ac_power_inv_2098.csv,4.965125481488315,0.33801674702803375,7.560669898986816,['time_series'],clipping
13,5016_ac_power_inv_2100.csv,4.655508306636591,0.580355851668136,8.031762838363647,['time_series'],clipping
14,5016_ac_power_inv_2103.csv,4.096636665171076,0.7078536587082898,8.155099153518677,['time_series'],clipping
15,5057_ac_power_inv_2236.csv,0.858673708466597,5.508561073014224,11.528803825378418,['time_series'],
16,5061_ac_power_inv_2270.csv,0.619026860730429,1.7508753952851457,12.272258996963501,['time_series'],clipping
17,5061_ac_power_inv_2269.csv,0.9391728449325569,0.42786270799166104,11.406294107437134,['time_series'],clipping
18,5070_ac_power_inv_2293.csv,47.551346848540476,4.195264510575985,12.117136001586914,['time_series'],
19,5070_ac_power_inv_2292.csv,16.476088837832663,6.1723628460977125,10.907272338867188,['time_series'],
20,5081_ac_power_inv_2321.csv,1.4250901376189518,8.439470961563625,11.07623028755188,['time_series'],clipping
21,5099_ac_power_inv_2358.csv,1.3358304345419185,5.1556274681792615,12.490462064743042,['time_series'],clipping
22,5099_ac_power_inv_2357.csv,3.060898205254176,0.5426839349782728,10.972077131271362,['time_series'],clipping
23,5114_ac_power_inv_2397.csv,2.764937585875913,7.0577901004874235,11.028446912765503,['time_series'],clipping
24,5114_ac_power_inv_2405.csv,3.341223207483921,6.838434603808883,11.038043022155762,['time_series'],clipping
25,5114_ac_power_inv_2404.csv,3.2484847907694814,6.895557716583243,11.127684831619263,['time_series'],clipping
26,5114_ac_power_inv_2401.csv,2.907927011920549,7.044222012088433,10.971865177154541,['time_series'],clipping
27,5114_ac_power_inv_2396.csv,4.54594727815882,6.42937393061178,11.123817920684814,['time_series'],clipping
28,5114_ac_power_inv_2403.csv,3.416391612500007,6.61827447521067,10.844386100769043,['time_series'],clipping
29,5129_ac_power_inv_2496.csv,1.4886873446315576,6.454768585263807,10.895416021347046,['time_series'],clipping
30,5129_ac_power_inv_2493.csv,1.196877158430027,1.4742519647107883,10.859939813613892,['time_series'],clipping
31,5129_ac_power_inv_2494.csv,1.760937775701592,3.2273558930953072,10.589364051818848,['time_series'],clipping
32,5129_ac_power_inv_2495.csv,1.347440937675401,3.3948726638829854,10.835894107818604,['time_series'],clipping
33,5129_ac_power_inv_2492.csv,2.1445346846705604,3.142085569989476,10.385962009429932,['time_series'],clipping
34,5129_ac_power_inv_2497.csv,2.3296275399531794,3.9453260583050422,10.896412134170532,['time_series'],clipping
35,5133_ac_power_inv_2526.csv,47.2028110439345,0.7821830197979471,10.406076908111572,['time_series'],
36,5133_ac_power_inv_2523.csv,46.03401692922273,0.7104775107766619,10.357286214828491,['time_series'],
37,5133_ac_power_inv_2524.csv,52.92357513657649,1.915090346436795,10.699529886245728,['time_series'],
38,5138_ac_power_inv_2543.csv,0.3373843013609701,7.365805442551643,10.749840021133423,['time_series'],clipping
39,5138_ac_power_inv_2545.csv,0.873621340546805,7.766804905268586,10.787918090820312,['time_series'],clipping
40,5138_ac_power_inv_2546.csv,0.45544934257125647,7.56740038119875,10.682469844818115,['time_series'],clipping
41,5138_ac_power_inv_2544.csv,2.4838008845064508,4.188062275562505,10.542009830474854,['time_series'],clipping
42,5150_ac_power_inv_2649.csv,4.038848110742549,5.650960262377019,11.085987091064453,['time_series'],clipping
43,5150_ac_power_inv_2642.csv,2.5518943963862455,3.200515636124841,10.856384992599487,['time_series'],clipping
44,5150_ac_power_inv_2639.csv,2.295388784604853,2.4672430761889217,10.58039402961731,['time_series'],clipping
45,5150_ac_power_inv_2640.csv,2.336876717184623,5.308803653048638,10.967648029327393,['time_series'],clipping
46,5150_ac_power_inv_2637.csv,2.9882039587383815,5.318472360783566,10.973514080047607,['time_series'],clipping
47,5150_ac_power_inv_2646.csv,1.6649152571865784,3.1085935054879315,10.90647006034851,['time_series'],clipping
48,5159_ac_power_inv_2720.csv,0.3287245112374251,4.058210156884641,11.181679248809814,['time_series'],clipping
49,5159_ac_power_inv_2717.csv,0.10324295799151173,4.25987975049884,11.340559959411621,['time_series'],clipping
50,5159_ac_power_inv_2718.csv,4.4833531766745125,2.4270205092144597,11.238393068313599,['time_series'],clipping
51,5159_ac_power_inv_2716.csv,1.2663086193332163,3.2340311681310165,11.090518951416016,['time_series'],clipping
52,5159_ac_power_inv_2715.csv,0.574607939278394,4.38890344393246,11.448409795761108,['time_series'],clipping
53,5162_ac_power_inv_2770.csv,0.13118048403887883,4.318313579533781,10.893243074417114,['time_series'],clipping
54,5162_ac_power_inv_2759.csv,0.12620124741241057,2.0659980929190294,11.589982986450195,['time_series'],clipping
55,5162_ac_power_inv_2762.csv,0.43652868989437366,1.9839787313326092,10.445507049560547,['time_series'],clipping
56,5162_ac_power_inv_2765.csv,1.0446729503442214,2.343358104507402,10.805092096328735,['time_series'],clipping
57,5162_ac_power_inv_2760.csv,0.15151186077093826,1.619471103550536,11.281962871551514,['time_series'],clipping
58,5162_ac_power_inv_2756.csv,0.11951954563741651,2.4766241990275244,10.609500885009766,['time_series'],clipping
59,5184_ac_power_inv_3059.csv,4.942898574970798,2.0891399466938694,11.710442066192627,['time_series'],clipping
60,5184_ac_power_inv_3051.csv,4.566133469530314,2.5163329504560537,11.743112087249756,['time_series'],clipping
61,5184_ac_power_inv_3052.csv,4.3629861578974385,2.2049603860623606,10.771931171417236,['time_series'],clipping
62,5196_ac_power_inv_3163.csv,4.86605527992495,3.7958636275017916,10.853786945343018,['time_series'],clipping
63,5196_ac_power_inv_3157.csv,4.595530659189933,0.37717024481727357,11.489798784255981,['time_series'],clipping
64,5196_ac_power_inv_3161.csv,11.105715528960303,0.7253349617054212,10.384089231491089,['time_series'],clipping
65,5196_ac_power_inv_3162.csv,4.418140985395553,2.3767878364610624,10.8572678565979,['time_series'],clipping
66,5196_ac_power_inv_3160.csv,5.439501215603684,0.13562764013794393,11.8354971408844,['time_series'],clipping
67,5222_ac_power_inv_3332.csv,48.75493960797539,1.1607148610508862,9.357433080673218,['time_series'],
68,5222_ac_power_inv_3335.csv,47.98848559644995,1.1758848138244051,9.3731050491333,['time_series'],
69,5222_ac_power_inv_3334.csv,52.429018774958735,2.2186295489646426,9.345255851745605,['time_series'],
70,5222_ac_power_inv_3333.csv,52.2520161057781,2.1011179329869236,9.39982295036316,['time_series'],
71,5226_ac_power_inv_3355.csv,1.2234376076729632,0.3064561357546971,5.826328992843628,['time_series'],"clipping, shading"
72,5226_ac_power_inv_3356.csv,0.8217665828153713,2.3742907658350063,6.252847909927368,['time_series'],"clipping, shading"
73,5226_ac_power_inv_3357.csv,3.062215015211109,0.03505085329235769,6.1217381954193115,['time_series'],"clipping, shading"
74,5226_ac_power_inv_3358.csv,0.882145910291797,0.4099356673220633,5.94199013710022,['time_series'],"clipping, shading"
75,5226_ac_power_inv_3359.csv,1.4500180333635058,2.9248232735390474,5.342185974121094,['time_series'],shading
76,5226_ac_power_inv_3360.csv,0.9049944681974864,0.9855711834133061,6.117969989776611,['time_series'],"clipping, shading"
77,5226_ac_power_inv_3361.csv,1.463263182629447,0.4992243833875101,6.103142976760864,['time_series'],"clipping, shading"
78,5226_ac_power_inv_3362.csv,2.845235834070934,3.3005251134124407,6.439983129501343,['time_series'],"clipping, shading"
79,5226_ac_power_inv_3363.csv,1.6025886721411666,1.1346012226713178,6.9064781665802,['time_series'],"clipping, shading"
80,5226_ac_power_inv_3364.csv,0.8019732508257107,2.336516807718965,7.302525997161865,['time_series'],"clipping, shading"
81,5231_ac_power_inv_3391.csv,130.6013369504612,4.47790910801495,10.659653186798096,['time_series'],"shading, clipping"
82,5231_ac_power_inv_3392.csv,12.210241999174315,1.7151657503852231,10.192458868026733,['time_series'],"shading, clipping"
83,5231_ac_power_inv_3393.csv,11.332060300247264,0.42913156688361376,10.527211904525757,['time_series'],"shading, clipping"
84,5231_ac_power_inv_3394.csv,11.993604141132948,2.321982320481405,10.066526889801025,['time_series'],"shading, clipping"
85,5242_ac_power_inv_3573.csv,6.284530767111846,2.761747042244962,8.752021074295044,['time_series'],clipping
86,5242_ac_power_inv_3574.csv,1.5823714278901662,4.677973321965322,8.444507122039795,['time_series'],clipping
87,5242_ac_power_inv_3575.csv,6.614775277490423,1.2536911643272832,8.580538749694824,['time_series'],clipping
88,5242_ac_power_inv_3576.csv,6.900603676554908,0.6690785019476264,8.693973064422607,['time_series'],clipping
89,5242_ac_power_inv_3577.csv,12.232973441821741,0.5647661292147657,9.426263093948364,['time_series'],clipping
90,5242_ac_power_inv_3578.csv,13.881224478972285,0.999499481600127,8.983640670776367,['time_series'],clipping
91,5242_ac_power_inv_3579.csv,5.972248583531439,0.4464388207267005,8.835417032241821,['time_series'],clipping
92,5242_ac_power_inv_3580.csv,1.5761138806478243,1.9461216428885333,8.660035133361816,['time_series'],clipping
93,5242_ac_power_inv_3581.csv,18.288299589928243,5.816305164669965,8.957497119903564,['time_series'],clipping
