,file_name,mean_absolute_error_azimuth,mean_absolute_error_tilt,run_time,data_requirements,issue
26,5308_ac_power_inv_4277.csv,15.0,17.0,135.62732481956482,"['time_series', 'latitude', 'longitude']",clipping
27,5308_ac_power_inv_4278.csv,15.0,17.0,122.79272484779358,"['time_series', 'latitude', 'longitude']",clipping
28,5308_ac_power_inv_4279.csv,15.0,17.0,117.48299980163574,"['time_series', 'latitude', 'longitude']",clipping
29,5308_ac_power_inv_4280.csv,15.0,17.0,111.35518550872803,"['time_series', 'latitude', 'longitude']",clipping
30,5308_ac_power_inv_4281.csv,15.0,17.0,114.60777187347412,"['time_series', 'latitude', 'longitude']",clipping
31,5308_ac_power_inv_4282.csv,20.0,17.0,119.13338541984558,"['time_series', 'latitude', 'longitude']",clipping
32,5308_ac_power_inv_4283.csv,15.0,17.0,122.3827075958252,"['time_series', 'latitude', 'longitude']",clipping
33,5308_ac_power_inv_4284.csv,15.0,17.0,109.60100436210632,"['time_series', 'latitude', 'longitude']",clipping
34,5308_ac_power_inv_4285.csv,15.0,17.0,109.00439143180847,"['time_series', 'latitude', 'longitude']",clipping
35,5308_ac_power_inv_4286.csv,15.0,17.0,111.70614767074585,"['time_series', 'latitude', 'longitude']",clipping
36,5308_ac_power_inv_4287.csv,5.0,2.0,103.32683253288269,"['time_series', 'latitude', 'longitude']",clipping
37,5318_ac_power_inv_6240.csv,45.0,17.0,247.30961179733276,"['time_series', 'latitude', 'longitude']",clipping
38,5318_ac_power_inv_6236.csv,25.0,17.0,174.33486104011536,"['time_series', 'latitude', 'longitude']",clipping
39,5318_ac_power_inv_6232.csv,25.0,17.0,236.21947956085205,"['time_series', 'latitude', 'longitude']",clipping
40,5318_ac_power_inv_6233.csv,25.0,17.0,225.3492362499237,"['time_series', 'latitude', 'longitude']",clipping
41,5318_ac_power_inv_6226.csv,10.0,7.0,229.00635838508606,"['time_series', 'latitude', 'longitude']",clipping
42,5318_ac_power_inv_6244.csv,10.0,2.0,211.40512990951538,"['time_series', 'latitude', 'longitude']",clipping
43,5324_ac_power_inv_4531.csv,70.0,7.51,172.78096222877502,"['time_series', 'latitude', 'longitude']",clipping
44,5324_ac_power_inv_4532.csv,70.0,7.51,186.84718370437622,"['time_series', 'latitude', 'longitude']",clipping
45,5324_ac_power_inv_4533.csv,60.0,2.51,162.9260494709015,"['time_series', 'latitude', 'longitude']",clipping
46,5324_ac_power_inv_4530.csv,70.0,7.51,187.72722721099854,"['time_series', 'latitude', 'longitude']",clipping
47,5328_ac_power_inv_4559.csv,85.0,52.51,186.48734402656555,"['time_series', 'latitude', 'longitude']",clipping
48,5328_ac_power_inv_4560.csv,75.0,12.51,179.56577014923096,"['time_series', 'latitude', 'longitude']",clipping
49,5328_ac_power_inv_4561.csv,85.0,52.51,182.48890256881714,"['time_series', 'latitude', 'longitude']",clipping
50,5329_ac_power_inv_4562.csv,50.0,2.51,174.70409512519836,"['time_series', 'latitude', 'longitude']",clipping
51,5329_ac_power_inv_4563.csv,50.0,2.51,179.69827437400818,"['time_series', 'latitude', 'longitude']",clipping
52,5329_ac_power_inv_4564.csv,55.0,2.51,172.6928985118866,"['time_series', 'latitude', 'longitude']",clipping
53,5329_ac_power_inv_4565.csv,50.0,2.51,165.74731016159058,"['time_series', 'latitude', 'longitude']",clipping
54,5329_ac_power_inv_4566.csv,50.0,2.51,156.01840019226074,"['time_series', 'latitude', 'longitude']",clipping
55,5329_ac_power_inv_4567.csv,50.0,2.51,161.1624472141266,"['time_series', 'latitude', 'longitude']",clipping
56,5335_ac_power_inv_4625.csv,18.0,2.49,162.52833819389343,"['time_series', 'latitude', 'longitude']",clipping
57,5335_ac_power_inv_4626.csv,18.0,2.49,168.88713312149048,"['time_series', 'latitude', 'longitude']",clipping
58,5335_ac_power_inv_4627.csv,18.0,2.49,168.27970051765442,"['time_series', 'latitude', 'longitude']",clipping
59,5335_ac_power_inv_4628.csv,18.0,2.49,175.83866620063782,"['time_series', 'latitude', 'longitude']",clipping
60,5342_ac_power_inv_4684.csv,15.0,7.51,174.9965672492981,"['time_series', 'latitude', 'longitude']",clipping
61,5342_ac_power_inv_4685.csv,10.0,2.49,180.33227467536926,"['time_series', 'latitude', 'longitude']",clipping
62,5342_ac_power_inv_4686.csv,15.0,2.51,209.35125827789307,"['time_series', 'latitude', 'longitude']",clipping
63,5342_ac_power_inv_4687.csv,15.0,27.509999999999998,161.769024848938,"['time_series', 'latitude', 'longitude']",clipping
64,5342_ac_power_inv_4688.csv,15.0,2.51,165.09248781204224,"['time_series', 'latitude', 'longitude']",clipping
65,5342_ac_power_inv_4689.csv,15.0,2.49,161.64625000953674,"['time_series', 'latitude', 'longitude']",clipping
66,5342_ac_power_inv_4690.csv,15.0,7.51,130.62103962898254,"['time_series', 'latitude', 'longitude']",clipping
67,5342_ac_power_inv_4691.csv,15.0,7.51,171.46985602378845,"['time_series', 'latitude', 'longitude']",clipping
68,5342_ac_power_inv_4692.csv,15.0,7.51,175.37369179725647,"['time_series', 'latitude', 'longitude']",clipping
69,5342_ac_power_inv_4693.csv,5.0,2.49,170.75569581985474,"['time_series', 'latitude', 'longitude']",clipping
70,5342_ac_power_inv_4694.csv,10.0,2.49,178.8900339603424,"['time_series', 'latitude', 'longitude']",clipping
71,5342_ac_power_inv_4695.csv,15.0,2.51,187.87458968162537,"['time_series', 'latitude', 'longitude']",clipping
72,5342_ac_power_inv_4696.csv,5.0,2.49,189.18701457977295,"['time_series', 'latitude', 'longitude']",clipping
73,5342_ac_power_inv_4697.csv,10.0,2.49,211.90307688713074,"['time_series', 'latitude', 'longitude']",clipping
74,5342_ac_power_inv_4698.csv,10.0,2.49,196.54054498672485,"['time_series', 'latitude', 'longitude']",clipping
75,5342_ac_power_inv_4699.csv,10.0,2.49,166.153728723526,"['time_series', 'latitude', 'longitude']",clipping
76,5342_ac_power_inv_4700.csv,15.0,7.51,153.85161638259888,"['time_series', 'latitude', 'longitude']",clipping
77,5342_ac_power_inv_4701.csv,15.0,7.51,170.24361634254456,"['time_series', 'latitude', 'longitude']",clipping
78,5342_ac_power_inv_4702.csv,15.0,2.51,168.1833634376526,"['time_series', 'latitude', 'longitude']",clipping
79,5342_ac_power_inv_4703.csv,10.0,2.49,183.3237476348877,"['time_series', 'latitude', 'longitude']",clipping
80,5342_ac_power_inv_4704.csv,10.0,2.49,180.4900143146515,"['time_series', 'latitude', 'longitude']",clipping
81,5342_ac_power_inv_4705.csv,15.0,7.51,173.41438245773315,"['time_series', 'latitude', 'longitude']",clipping
82,5342_ac_power_inv_4706.csv,15.0,7.51,146.93947839736938,"['time_series', 'latitude', 'longitude']",clipping
83,5342_ac_power_inv_4707.csv,15.0,2.51,212.9522135257721,"['time_series', 'latitude', 'longitude']",clipping
84,5345_ac_power_inv_4727.csv,80.0,27.509999999999998,268.36670446395874,"['time_series', 'latitude', 'longitude']",clipping
85,5345_ac_power_inv_4724.csv,20.0,2.49,258.5275490283966,"['time_series', 'latitude', 'longitude']",clipping
86,5345_ac_power_inv_4722.csv,75.0,12.51,238.5346326828003,"['time_series', 'latitude', 'longitude']",clipping
87,5345_ac_power_inv_4726.csv,75.0,12.51,239.60062670707703,"['time_series', 'latitude', 'longitude']",clipping
88,5345_ac_power_inv_4721.csv,30.0,2.49,201.73659205436707,"['time_series', 'latitude', 'longitude']",clipping
89,5348_ac_power_inv_4734.csv,85.0,37.51,198.79147815704346,"['time_series', 'latitude', 'longitude']",clipping
90,5348_ac_power_inv_4735.csv,75.0,2.49,173.22134375572205,"['time_series', 'latitude', 'longitude']",clipping
91,5354_ac_power_inv_4791.csv,15.0,52.51,180.75919342041016,"['time_series', 'latitude', 'longitude']",clipping
92,5354_ac_power_inv_4792.csv,15.0,42.51,181.0743453502655,"['time_series', 'latitude', 'longitude']",clipping
93,5354_ac_power_inv_4793.csv,15.0,42.51,194.98251366615295,"['time_series', 'latitude', 'longitude']",clipping
94,5354_ac_power_inv_4794.csv,15.0,52.51,193.87786602973938,"['time_series', 'latitude', 'longitude']",
95,5354_ac_power_inv_4795.csv,15.0,42.51,179.59693050384521,"['time_series', 'latitude', 'longitude']",clipping
96,5354_ac_power_inv_4796.csv,15.0,52.51,195.402765750885,"['time_series', 'latitude', 'longitude']",clipping
97,5354_ac_power_inv_4797.csv,15.0,42.51,184.12714767456055,"['time_series', 'latitude', 'longitude']",clipping
98,5354_ac_power_inv_4798.csv,15.0,2.49,172.1273853778839,"['time_series', 'latitude', 'longitude']",clipping
99,5354_ac_power_inv_4799.csv,105.0,7.49,183.97419095039368,"['time_series', 'latitude', 'longitude']",clipping
100,5354_ac_power_inv_4800.csv,15.0,42.51,182.18966555595398,"['time_series', 'latitude', 'longitude']",clipping
101,5354_ac_power_inv_4801.csv,105.0,7.49,175.60080122947693,"['time_series', 'latitude', 'longitude']",clipping
102,5354_ac_power_inv_4802.csv,15.0,42.51,162.16532826423645,"['time_series', 'latitude', 'longitude']",clipping
103,5354_ac_power_inv_4803.csv,15.0,22.509999999999998,181.35639476776123,"['time_series', 'latitude', 'longitude']",clipping
104,5354_ac_power_inv_4804.csv,15.0,42.51,167.26708459854126,"['time_series', 'latitude', 'longitude']",clipping
105,5354_ac_power_inv_4805.csv,20.0,7.51,168.44818377494812,"['time_series', 'latitude', 'longitude']",clipping
106,5363_ac_power_inv_6395.csv,6.0,12.51,178.00736498832703,"['time_series', 'latitude', 'longitude']",clipping
107,5363_ac_power_inv_6389.csv,11.0,37.51,176.51908016204834,"['time_series', 'latitude', 'longitude']",clipping
108,5363_ac_power_inv_6386.csv,19.0,2.49,178.59511137008667,"['time_series', 'latitude', 'longitude']",clipping
109,5363_ac_power_inv_6394.csv,11.0,27.509999999999998,172.1927878856659,"['time_series', 'latitude', 'longitude']",clipping
110,5363_ac_power_inv_6387.csv,11.0,32.51,179.33536672592163,"['time_series', 'latitude', 'longitude']",clipping
111,5363_ac_power_inv_6390.csv,19.0,2.49,176.0651388168335,"['time_series', 'latitude', 'longitude']",clipping
112,5372_ac_power_inv_4955.csv,10.0,2.51,167.84524726867676,"['time_series', 'latitude', 'longitude']",clipping
113,5372_ac_power_inv_4956.csv,10.0,2.51,160.59634613990784,"['time_series', 'latitude', 'longitude']",clipping
114,5372_ac_power_inv_4957.csv,15.0,2.49,167.42838501930237,"['time_series', 'latitude', 'longitude']",clipping
115,5372_ac_power_inv_4958.csv,5.0,7.51,169.01696872711182,"['time_series', 'latitude', 'longitude']",clipping
116,5372_ac_power_inv_4959.csv,10.0,2.51,167.6851143836975,"['time_series', 'latitude', 'longitude']",clipping
117,5372_ac_power_inv_4960.csv,10.0,2.51,170.18728280067444,"['time_series', 'latitude', 'longitude']",clipping
118,5375_ac_power_inv_6304.csv,50.0,15.0,130.77641201019287,"['time_series', 'latitude', 'longitude']",clipping
119,5375_ac_power_inv_6343.csv,30.0,15.0,126.46212553977966,"['time_series', 'latitude', 'longitude']",clipping
120,5375_ac_power_inv_6309.csv,55.0,15.0,130.60225319862366,"['time_series', 'latitude', 'longitude']",clipping
121,5375_ac_power_inv_6358.csv,35.0,15.0,131.3804988861084,"['time_series', 'latitude', 'longitude']",clipping
122,5375_ac_power_inv_6327.csv,35.0,15.0,130.97432279586792,"['time_series', 'latitude', 'longitude']",clipping
123,5375_ac_power_inv_6308.csv,50.0,15.0,130.7583110332489,"['time_series', 'latitude', 'longitude']",clipping
124,5377_ac_power_inv_5055.csv,21.0,7.51,159.85648441314697,"['time_series', 'latitude', 'longitude']","shading, clipping"
125,5377_ac_power_inv_5056.csv,26.0,7.51,154.0684142112732,"['time_series', 'latitude', 'longitude']","shading, clipping"
126,5377_ac_power_inv_5057.csv,21.0,7.51,159.34145402908325,"['time_series', 'latitude', 'longitude']","shading, clipping"
127,5377_ac_power_inv_5058.csv,9.0,2.49,161.38829636573792,"['time_series', 'latitude', 'longitude']","shading, clipping"
128,5377_ac_power_inv_5059.csv,26.0,7.51,158.6010549068451,"['time_series', 'latitude', 'longitude']","shading, clipping"
129,5377_ac_power_inv_5060.csv,21.0,7.51,186.79267239570618,"['time_series', 'latitude', 'longitude']",shading
130,5377_ac_power_inv_5061.csv,21.0,7.51,158.92431449890137,"['time_series', 'latitude', 'longitude']","shading, clipping"
131,5377_ac_power_inv_5062.csv,39.0,2.49,73.0534884929657,"['time_series', 'latitude', 'longitude']","shading, clipping"
132,5379_ac_power_inv_5070.csv,85.0,52.51,153.9097135066986,"['time_series', 'latitude', 'longitude']",clipping
133,5379_ac_power_inv_5071.csv,85.0,47.51,154.0170338153839,"['time_series', 'latitude', 'longitude']",clipping
134,5379_ac_power_inv_5072.csv,85.0,47.51,184.30017280578613,"['time_series', 'latitude', 'longitude']",clipping
135,5458_ac_power_inv_6986.csv,9.0,7.0,159.47947669029236,"['time_series', 'latitude', 'longitude']",
136,5458_ac_power_inv_6985.csv,16.0,18.0,167.92696070671082,"['time_series', 'latitude', 'longitude']",clipping
137,5458_ac_power_inv_6984.csv,4.0,7.0,161.7512812614441,"['time_series', 'latitude', 'longitude']",clipping
