,file_name,mean_absolute_error_azimuth,mean_absolute_error_tilt,run_time,data_requirements,issue
51,5159_ac_power_inv_2716.csv,0.0,13.0,29.008041858673096,"['time_series', 'latitude', 'longitude']",clipping
52,5159_ac_power_inv_2715.csv,0.0,13.0,29.312582969665527,"['time_series', 'latitude', 'longitude']",clipping
53,5162_ac_power_inv_2770.csv,0.0,12.51,30.521926879882812,"['time_series', 'latitude', 'longitude']",clipping
54,5162_ac_power_inv_2759.csv,0.0,12.51,30.3160560131073,"['time_series', 'latitude', 'longitude']",clipping
55,5162_ac_power_inv_2762.csv,0.0,12.51,30.55319881439209,"['time_series', 'latitude', 'longitude']",clipping
56,5162_ac_power_inv_2765.csv,0.0,7.51,30.350314617156982,"['time_series', 'latitude', 'longitude']",clipping
57,5162_ac_power_inv_2760.csv,0.0,12.51,30.470419883728027,"['time_series', 'latitude', 'longitude']",clipping
58,5162_ac_power_inv_2756.csv,0.0,7.51,30.457602977752686,"['time_series', 'latitude', 'longitude']",clipping
59,5184_ac_power_inv_3059.csv,0.0,23.0,29.7397723197937,"['time_series', 'latitude', 'longitude']",clipping
60,5184_ac_power_inv_3051.csv,0.0,23.0,29.66879391670227,"['time_series', 'latitude', 'longitude']",clipping
61,5184_ac_power_inv_3052.csv,0.0,23.0,29.74724817276001,"['time_series', 'latitude', 'longitude']",clipping
62,5196_ac_power_inv_3163.csv,0.0,13.0,27.493326902389526,"['time_series', 'latitude', 'longitude']",clipping
63,5196_ac_power_inv_3157.csv,0.0,13.0,28.691693782806396,"['time_series', 'latitude', 'longitude']",clipping
64,5196_ac_power_inv_3161.csv,0.0,13.0,28.741076946258545,"['time_series', 'latitude', 'longitude']",clipping
65,5196_ac_power_inv_3162.csv,0.0,8.0,28.950754642486572,"['time_series', 'latitude', 'longitude']",clipping
66,5196_ac_power_inv_3160.csv,0.0,13.0,28.990792751312256,"['time_series', 'latitude', 'longitude']",clipping
67,5222_ac_power_inv_3332.csv,25.0,2.49,29.213958978652954,"['time_series', 'latitude', 'longitude']",
68,5222_ac_power_inv_3335.csv,10.0,2.49,29.20110297203064,"['time_series', 'latitude', 'longitude']",
69,5222_ac_power_inv_3334.csv,30.0,2.49,29.189635753631592,"['time_series', 'latitude', 'longitude']",
70,5222_ac_power_inv_3333.csv,30.0,2.49,29.06834101676941,"['time_series', 'latitude', 'longitude']",
71,5226_ac_power_inv_3355.csv,0.0,15.0,21.550941944122314,"['time_series', 'latitude', 'longitude']","clipping, shading"
72,5226_ac_power_inv_3356.csv,0.0,15.0,21.442649841308594,"['time_series', 'latitude', 'longitude']","clipping, shading"
73,5226_ac_power_inv_3357.csv,0.0,10.0,21.656755924224854,"['time_series', 'latitude', 'longitude']","clipping, shading"
74,5226_ac_power_inv_3358.csv,0.0,15.0,21.69081711769104,"['time_series', 'latitude', 'longitude']","clipping, shading"
75,5226_ac_power_inv_3359.csv,0.0,20.0,21.69454598426819,"['time_series', 'latitude', 'longitude']",shading
76,5226_ac_power_inv_3360.csv,0.0,10.0,21.603616952896118,"['time_series', 'latitude', 'longitude']","clipping, shading"
77,5226_ac_power_inv_3361.csv,0.0,15.0,21.82544493675232,"['time_series', 'latitude', 'longitude']","clipping, shading"
78,5226_ac_power_inv_3362.csv,0.0,15.0,21.65247631072998,"['time_series', 'latitude', 'longitude']","clipping, shading"
79,5226_ac_power_inv_3363.csv,0.0,15.0,21.755903005599976,"['time_series', 'latitude', 'longitude']","clipping, shading"
80,5226_ac_power_inv_3364.csv,0.0,15.0,21.516080856323242,"['time_series', 'latitude', 'longitude']","clipping, shading"
81,5231_ac_power_inv_3391.csv,29.0,2.49,27.28267002105713,"['time_series', 'latitude', 'longitude']","shading, clipping"
82,5231_ac_power_inv_3392.csv,19.0,7.51,27.659029722213745,"['time_series', 'latitude', 'longitude']","shading, clipping"
83,5231_ac_power_inv_3393.csv,9.0,7.51,27.810388803482056,"['time_series', 'latitude', 'longitude']","shading, clipping"
84,5231_ac_power_inv_3394.csv,9.0,7.51,27.278119802474976,"['time_series', 'latitude', 'longitude']","shading, clipping"
85,5242_ac_power_inv_3573.csv,20.0,2.51,26.513298988342285,"['time_series', 'latitude', 'longitude']",clipping
86,5242_ac_power_inv_3574.csv,,,8.16103720664978,"['time_series', 'latitude', 'longitude']",clipping
87,5242_ac_power_inv_3575.csv,20.0,2.51,27.066560745239258,"['time_series', 'latitude', 'longitude']",clipping
88,5242_ac_power_inv_3576.csv,10.0,2.51,26.995304822921753,"['time_series', 'latitude', 'longitude']",clipping
89,5242_ac_power_inv_3577.csv,15.0,7.51,26.59397578239441,"['time_series', 'latitude', 'longitude']",clipping
90,5242_ac_power_inv_3578.csv,,,8.089890241622925,"['time_series', 'latitude', 'longitude']",clipping
91,5242_ac_power_inv_3579.csv,10.0,2.51,26.778605937957764,"['time_series', 'latitude', 'longitude']",clipping
92,5242_ac_power_inv_3580.csv,15.0,2.51,26.826518058776855,"['time_series', 'latitude', 'longitude']",clipping
93,5242_ac_power_inv_3581.csv,15.0,2.51,26.796739101409912,"['time_series', 'latitude', 'longitude']",clipping
94,5242_ac_power_inv_3582.csv,10.0,2.51,26.799683094024658,"['time_series', 'latitude', 'longitude']",clipping
95,5242_ac_power_inv_3583.csv,20.0,7.51,26.689112186431885,"['time_series', 'latitude', 'longitude']",clipping
96,5242_ac_power_inv_3584.csv,15.0,2.51,26.725557804107666,"['time_series', 'latitude', 'longitude']",clipping
97,5242_ac_power_inv_3585.csv,30.0,2.51,26.94059109687805,"['time_series', 'latitude', 'longitude']",clipping
98,5242_ac_power_inv_3586.csv,15.0,2.51,27.051371097564697,"['time_series', 'latitude', 'longitude']",clipping
99,5242_ac_power_inv_3587.csv,10.0,7.51,26.545631885528564,"['time_series', 'latitude', 'longitude']",clipping
100,5242_ac_power_inv_3588.csv,15.0,2.51,25.981281042099,"['time_series', 'latitude', 'longitude']",clipping
101,5242_ac_power_inv_3589.csv,15.0,2.51,26.88043999671936,"['time_series', 'latitude', 'longitude']",clipping
102,5242_ac_power_inv_3590.csv,15.0,2.51,26.714881658554077,"['time_series', 'latitude', 'longitude']",clipping
103,5242_ac_power_inv_3591.csv,15.0,2.51,26.67597007751465,"['time_series', 'latitude', 'longitude']",clipping
104,5242_ac_power_inv_3592.csv,5.0,2.51,26.5160710811615,"['time_series', 'latitude', 'longitude']",clipping
105,5242_ac_power_inv_3593.csv,15.0,2.51,26.726705074310303,"['time_series', 'latitude', 'longitude']",clipping
106,5242_ac_power_inv_3594.csv,20.0,2.51,26.783595085144043,"['time_series', 'latitude', 'longitude']",clipping
107,5242_ac_power_inv_3595.csv,30.0,2.51,26.83967423439026,"['time_series', 'latitude', 'longitude']",clipping
108,5242_ac_power_inv_3596.csv,15.0,2.51,26.733348846435547,"['time_series', 'latitude', 'longitude']",clipping
109,5242_ac_power_inv_3597.csv,15.0,2.51,26.76300597190857,"['time_series', 'latitude', 'longitude']",clipping
110,5242_ac_power_inv_3598.csv,15.0,2.51,26.600585222244263,"['time_series', 'latitude', 'longitude']",clipping
111,5242_ac_power_inv_3599.csv,5.0,2.51,26.88528299331665,"['time_series', 'latitude', 'longitude']",clipping
112,5257_ac_power_inv_3746.csv,33.0,2.49,25.655345916748047,"['time_series', 'latitude', 'longitude']","soiling, clipping"
113,5257_ac_power_inv_3747.csv,18.0,2.49,25.719851970672607,"['time_series', 'latitude', 'longitude']","soiling, clipping"
114,5257_ac_power_inv_3748.csv,18.0,2.49,25.47698402404785,"['time_series', 'latitude', 'longitude']","soiling, clipping"
115,5257_ac_power_inv_3749.csv,28.0,2.49,25.606751918792725,"['time_series', 'latitude', 'longitude']","soiling, clipping"
116,5257_ac_power_inv_3750.csv,18.0,2.49,25.501582145690918,"['time_series', 'latitude', 'longitude']","soiling, clipping"
117,5257_ac_power_inv_3751.csv,18.0,2.49,25.390629768371582,"['time_series', 'latitude', 'longitude']","soiling, clipping"
118,5257_ac_power_inv_3752.csv,13.0,2.49,25.372462272644043,"['time_series', 'latitude', 'longitude']","soiling, clipping"
119,5257_ac_power_inv_3753.csv,18.0,2.49,25.503693103790283,"['time_series', 'latitude', 'longitude']","soiling, clipping"
120,5257_ac_power_inv_3754.csv,23.0,2.49,25.62218403816223,"['time_series', 'latitude', 'longitude']","soiling, clipping"
121,5257_ac_power_inv_3755.csv,18.0,2.49,25.584763288497925,"['time_series', 'latitude', 'longitude']","soiling, clipping"
122,5257_ac_power_inv_3756.csv,18.0,2.49,25.244861841201782,"['time_series', 'latitude', 'longitude']","soiling, clipping"
123,5257_ac_power_inv_3757.csv,18.0,2.49,25.58892512321472,"['time_series', 'latitude', 'longitude']","soiling, clipping"
124,5257_ac_power_inv_3758.csv,18.0,2.49,25.2847318649292,"['time_series', 'latitude', 'longitude']","soiling, clipping"
125,5257_ac_power_inv_3759.csv,18.0,2.49,25.857346057891846,"['time_series', 'latitude', 'longitude']","soiling, clipping"
126,5257_ac_power_inv_3760.csv,18.0,2.49,26.806515216827393,"['time_series', 'latitude', 'longitude']","soiling, clipping"
127,5257_ac_power_inv_3761.csv,18.0,2.49,25.553775787353516,"['time_series', 'latitude', 'longitude']",soiling
128,5257_ac_power_inv_3762.csv,18.0,2.49,25.100914001464844,"['time_series', 'latitude', 'longitude']","soiling, clipping"
129,5257_ac_power_inv_3763.csv,28.0,2.49,25.28512716293335,"['time_series', 'latitude', 'longitude']",soiling
130,5257_ac_power_inv_3764.csv,18.0,2.49,25.441821813583374,"['time_series', 'latitude', 'longitude']","soiling, clipping"
131,5273_ac_power_inv_5975.csv,24.5,7.51,27.0472469329834,"['time_series', 'latitude', 'longitude']",clipping
132,5273_ac_power_inv_5973.csv,24.5,12.51,27.67766308784485,"['time_series', 'latitude', 'longitude']",clipping
133,5273_ac_power_inv_5974.csv,24.5,12.51,27.675620794296265,"['time_series', 'latitude', 'longitude']",clipping
134,5273_ac_power_inv_5972.csv,24.5,12.51,27.694627046585083,"['time_series', 'latitude', 'longitude']",clipping
135,5273_ac_power_inv_5971.csv,24.5,7.51,27.44705605506897,"['time_series', 'latitude', 'longitude']",clipping
136,5291_ac_power_inv_4104.csv,8.0,7.51,26.18839192390442,"['time_series', 'latitude', 'longitude']","soiling, clipping"
137,5291_ac_power_inv_4105.csv,8.0,7.51,26.48454713821411,"['time_series', 'latitude', 'longitude']","soiling, clipping"
138,5291_ac_power_inv_4106.csv,8.0,7.51,26.368967056274414,"['time_series', 'latitude', 'longitude']","soiling, clipping"
139,5291_ac_power_inv_4107.csv,8.0,2.51,26.411339044570923,"['time_series', 'latitude', 'longitude']","soiling, clipping"
140,5291_ac_power_inv_4108.csv,8.0,7.51,25.149440050125122,"['time_series', 'latitude', 'longitude']","soiling, clipping"
141,5297_ac_power_inv_4176.csv,0.0,25.0,23.081221103668213,"['time_series', 'latitude', 'longitude']",clipping
142,5297_ac_power_inv_4177.csv,0.0,20.0,23.132625102996826,"['time_series', 'latitude', 'longitude']",clipping
143,5297_ac_power_inv_4178.csv,0.0,25.0,23.197139978408813,"['time_series', 'latitude', 'longitude']",clipping
144,5308_ac_power_inv_4258.csv,0.0,18.0,22.788865089416504,"['time_series', 'latitude', 'longitude']",clipping
145,5308_ac_power_inv_4259.csv,0.0,18.0,22.637434005737305,"['time_series', 'latitude', 'longitude']",clipping
146,5308_ac_power_inv_4260.csv,0.0,13.0,22.931543827056885,"['time_series', 'latitude', 'longitude']",clipping
147,5308_ac_power_inv_4261.csv,0.0,18.0,22.702357053756714,"['time_series', 'latitude', 'longitude']",clipping
148,5308_ac_power_inv_4262.csv,0.0,18.0,22.911381006240845,"['time_series', 'latitude', 'longitude']",clipping
149,5308_ac_power_inv_4263.csv,0.0,18.0,22.68914794921875,"['time_series', 'latitude', 'longitude']",clipping
150,5308_ac_power_inv_4264.csv,0.0,18.0,22.90555715560913,"['time_series', 'latitude', 'longitude']",clipping
151,5308_ac_power_inv_4265.csv,0.0,18.0,22.68433904647827,"['time_series', 'latitude', 'longitude']",clipping
152,5308_ac_power_inv_4266.csv,0.0,18.0,22.77337408065796,"['time_series', 'latitude', 'longitude']",clipping
153,5308_ac_power_inv_4267.csv,0.0,18.0,22.954011917114258,"['time_series', 'latitude', 'longitude']",clipping
154,5308_ac_power_inv_4268.csv,0.0,18.0,22.828180074691772,"['time_series', 'latitude', 'longitude']",clipping
155,5308_ac_power_inv_4269.csv,0.0,18.0,22.832828760147095,"['time_series', 'latitude', 'longitude']",clipping
156,5308_ac_power_inv_4270.csv,0.0,18.0,22.9265239238739,"['time_series', 'latitude', 'longitude']",clipping
157,5308_ac_power_inv_4271.csv,0.0,18.0,22.856219053268433,"['time_series', 'latitude', 'longitude']",clipping
158,5308_ac_power_inv_4272.csv,0.0,18.0,22.76361894607544,"['time_series', 'latitude', 'longitude']",clipping
159,5308_ac_power_inv_4273.csv,0.0,18.0,22.818681955337524,"['time_series', 'latitude', 'longitude']",clipping
160,5308_ac_power_inv_4274.csv,0.0,18.0,23.11567997932434,"['time_series', 'latitude', 'longitude']",clipping
161,5308_ac_power_inv_4275.csv,0.0,18.0,22.820230722427368,"['time_series', 'latitude', 'longitude']",clipping
162,5308_ac_power_inv_4276.csv,0.0,18.0,22.75054907798767,"['time_series', 'latitude', 'longitude']",clipping
163,5308_ac_power_inv_4277.csv,0.0,18.0,22.896535873413086,"['time_series', 'latitude', 'longitude']",clipping
164,5308_ac_power_inv_4278.csv,0.0,18.0,22.800455808639526,"['time_series', 'latitude', 'longitude']",clipping
165,5308_ac_power_inv_4279.csv,0.0,18.0,22.923906087875366,"['time_series', 'latitude', 'longitude']",clipping
166,5308_ac_power_inv_4280.csv,0.0,18.0,22.866652965545654,"['time_series', 'latitude', 'longitude']",clipping
167,5308_ac_power_inv_4281.csv,0.0,18.0,23.022119998931885,"['time_series', 'latitude', 'longitude']",clipping
168,5308_ac_power_inv_4282.csv,0.0,18.0,22.824864864349365,"['time_series', 'latitude', 'longitude']",clipping
169,5308_ac_power_inv_4283.csv,0.0,18.0,22.716346979141235,"['time_series', 'latitude', 'longitude']",clipping
170,5308_ac_power_inv_4284.csv,0.0,18.0,22.879499912261963,"['time_series', 'latitude', 'longitude']",clipping
171,5308_ac_power_inv_4285.csv,0.0,18.0,23.261499166488647,"['time_series', 'latitude', 'longitude']",clipping
172,5308_ac_power_inv_4286.csv,0.0,18.0,22.763374090194702,"['time_series', 'latitude', 'longitude']",clipping
173,5308_ac_power_inv_4287.csv,0.0,18.0,22.613982915878296,"['time_series', 'latitude', 'longitude']",clipping
174,5318_ac_power_inv_6240.csv,0.0,23.0,28.416788816452026,"['time_series', 'latitude', 'longitude']",clipping
175,5318_ac_power_inv_6236.csv,0.0,23.0,25.634968042373657,"['time_series', 'latitude', 'longitude']",clipping
176,5318_ac_power_inv_6232.csv,0.0,23.0,28.41235613822937,"['time_series', 'latitude', 'longitude']",clipping
177,5318_ac_power_inv_6233.csv,0.0,23.0,28.56095814704895,"['time_series', 'latitude', 'longitude']",clipping
178,5318_ac_power_inv_6226.csv,0.0,23.0,28.46526598930359,"['time_series', 'latitude', 'longitude']",clipping
179,5318_ac_power_inv_6244.csv,0.0,33.0,29.009302854537964,"['time_series', 'latitude', 'longitude']",clipping
180,5324_ac_power_inv_4531.csv,20.0,2.49,26.2286479473114,"['time_series', 'latitude', 'longitude']",clipping
181,5324_ac_power_inv_4532.csv,20.0,2.49,26.095983028411865,"['time_series', 'latitude', 'longitude']",clipping
182,5324_ac_power_inv_4533.csv,45.0,2.49,26.52686905860901,"['time_series', 'latitude', 'longitude']",clipping
183,5324_ac_power_inv_4530.csv,20.0,2.49,26.38587188720703,"['time_series', 'latitude', 'longitude']",clipping
184,5328_ac_power_inv_4559.csv,35.0,2.49,25.26219606399536,"['time_series', 'latitude', 'longitude']",clipping
185,5328_ac_power_inv_4560.csv,35.0,2.49,25.12845015525818,"['time_series', 'latitude', 'longitude']",clipping
186,5328_ac_power_inv_4561.csv,45.0,2.49,25.014811277389526,"['time_series', 'latitude', 'longitude']",clipping
187,5329_ac_power_inv_4562.csv,45.0,2.51,25.136004209518433,"['time_series', 'latitude', 'longitude']",clipping
188,5329_ac_power_inv_4563.csv,0.0,2.49,25.289367198944092,"['time_series', 'latitude', 'longitude']",clipping
189,5329_ac_power_inv_4564.csv,0.0,2.49,24.983639240264893,"['time_series', 'latitude', 'longitude']",clipping
190,5329_ac_power_inv_4565.csv,45.0,2.51,25.040819883346558,"['time_series', 'latitude', 'longitude']",clipping
191,5329_ac_power_inv_4566.csv,45.0,2.51,24.987459897994995,"['time_series', 'latitude', 'longitude']",clipping
192,5329_ac_power_inv_4567.csv,0.0,2.49,25.211241960525513,"['time_series', 'latitude', 'longitude']",clipping
193,5335_ac_power_inv_4625.csv,23.0,7.51,25.328262090682983,"['time_series', 'latitude', 'longitude']",clipping
194,5335_ac_power_inv_4626.csv,23.0,7.51,25.115060091018677,"['time_series', 'latitude', 'longitude']",clipping
195,5335_ac_power_inv_4627.csv,23.0,7.51,25.332688093185425,"['time_series', 'latitude', 'longitude']",clipping
196,5335_ac_power_inv_4628.csv,23.0,7.51,25.05692172050476,"['time_series', 'latitude', 'longitude']",clipping
197,5342_ac_power_inv_4684.csv,20.0,7.51,25.42006778717041,"['time_series', 'latitude', 'longitude']",clipping
198,5342_ac_power_inv_4685.csv,20.0,7.51,25.3899142742157,"['time_series', 'latitude', 'longitude']",clipping
199,5342_ac_power_inv_4686.csv,20.0,7.51,25.457387924194336,"['time_series', 'latitude', 'longitude']",clipping
200,5342_ac_power_inv_4687.csv,20.0,7.51,25.251977920532227,"['time_series', 'latitude', 'longitude']",clipping
201,5342_ac_power_inv_4688.csv,20.0,7.51,25.50763487815857,"['time_series', 'latitude', 'longitude']",clipping
202,5342_ac_power_inv_4689.csv,20.0,7.51,25.487155199050903,"['time_series', 'latitude', 'longitude']",clipping
203,5342_ac_power_inv_4690.csv,20.0,2.51,24.320653200149536,"['time_series', 'latitude', 'longitude']",clipping
204,5342_ac_power_inv_4691.csv,20.0,7.51,25.392822980880737,"['time_series', 'latitude', 'longitude']",clipping
205,5342_ac_power_inv_4692.csv,20.0,7.51,25.328145742416382,"['time_series', 'latitude', 'longitude']",clipping
206,5342_ac_power_inv_4693.csv,20.0,2.51,25.02335000038147,"['time_series', 'latitude', 'longitude']",clipping
207,5342_ac_power_inv_4694.csv,20.0,7.51,25.448167085647583,"['time_series', 'latitude', 'longitude']",clipping
208,5342_ac_power_inv_4695.csv,20.0,7.51,25.246564149856567,"['time_series', 'latitude', 'longitude']",clipping
209,5342_ac_power_inv_4696.csv,20.0,2.51,25.358170747756958,"['time_series', 'latitude', 'longitude']",clipping
210,5342_ac_power_inv_4697.csv,20.0,7.51,25.183443784713745,"['time_series', 'latitude', 'longitude']",clipping
211,5342_ac_power_inv_4698.csv,20.0,2.51,25.555603981018066,"['time_series', 'latitude', 'longitude']",clipping
212,5342_ac_power_inv_4699.csv,20.0,7.51,24.790573120117188,"['time_series', 'latitude', 'longitude']",clipping
213,5342_ac_power_inv_4700.csv,20.0,7.51,24.5230450630188,"['time_series', 'latitude', 'longitude']",clipping
214,5342_ac_power_inv_4701.csv,20.0,7.51,25.46716594696045,"['time_series', 'latitude', 'longitude']",clipping
215,5342_ac_power_inv_4702.csv,20.0,7.51,25.634243965148926,"['time_series', 'latitude', 'longitude']",clipping
216,5342_ac_power_inv_4703.csv,20.0,7.51,25.890557289123535,"['time_series', 'latitude', 'longitude']",clipping
217,5342_ac_power_inv_4704.csv,20.0,7.51,26.078150987625122,"['time_series', 'latitude', 'longitude']",clipping
218,5342_ac_power_inv_4705.csv,20.0,7.51,26.124534130096436,"['time_series', 'latitude', 'longitude']",clipping
219,5342_ac_power_inv_4706.csv,20.0,2.51,24.9322292804718,"['time_series', 'latitude', 'longitude']",clipping
220,5342_ac_power_inv_4707.csv,20.0,7.51,25.80880880355835,"['time_series', 'latitude', 'longitude']",clipping
221,5345_ac_power_inv_4727.csv,5.0,2.49,26.837000131607056,"['time_series', 'latitude', 'longitude']",clipping
222,5345_ac_power_inv_4724.csv,60.0,2.51,26.651259183883667,"['time_series', 'latitude', 'longitude']",clipping
223,5345_ac_power_inv_4722.csv,60.0,2.51,26.695875883102417,"['time_series', 'latitude', 'longitude']",clipping
224,5345_ac_power_inv_4726.csv,65.0,2.51,26.719355821609497,"['time_series', 'latitude', 'longitude']",clipping
225,5345_ac_power_inv_4721.csv,65.0,2.51,26.754262924194336,"['time_series', 'latitude', 'longitude']",clipping
226,5348_ac_power_inv_4734.csv,50.0,2.49,26.729974031448364,"['time_series', 'latitude', 'longitude']",clipping
227,5348_ac_power_inv_4735.csv,75.0,2.49,26.624027967453003,"['time_series', 'latitude', 'longitude']",clipping
228,5354_ac_power_inv_4791.csv,15.0,7.51,25.741470098495483,"['time_series', 'latitude', 'longitude']",clipping
229,5354_ac_power_inv_4792.csv,15.0,7.51,25.70371675491333,"['time_series', 'latitude', 'longitude']",clipping
230,5354_ac_power_inv_4793.csv,15.0,7.51,25.59676480293274,"['time_series', 'latitude', 'longitude']",clipping
231,5354_ac_power_inv_4794.csv,15.0,2.51,25.949886798858643,"['time_series', 'latitude', 'longitude']",
232,5354_ac_power_inv_4795.csv,15.0,7.51,25.554940938949585,"['time_series', 'latitude', 'longitude']",clipping
233,5354_ac_power_inv_4796.csv,15.0,7.51,25.514442920684814,"['time_series', 'latitude', 'longitude']",clipping
234,5354_ac_power_inv_4797.csv,15.0,2.51,25.731812953948975,"['time_series', 'latitude', 'longitude']",clipping
235,5354_ac_power_inv_4798.csv,15.0,12.51,25.598435163497925,"['time_series', 'latitude', 'longitude']",clipping
236,5354_ac_power_inv_4799.csv,15.0,7.51,25.501909971237183,"['time_series', 'latitude', 'longitude']",clipping
237,5354_ac_power_inv_4800.csv,15.0,2.51,25.64962601661682,"['time_series', 'latitude', 'longitude']",clipping
