,file_name,mean_absolute_error_azimuth,mean_absolute_error_tilt,run_time,data_requirements,issue
0,4_ac_power__315.csv,1.63796651836617,2.8398994676204126,3.834057092666626,"['time_series', 'latitude', 'longitude']",
1,1332_inv3_ac_power__2650.csv,0.8778557385103909,7.992075772584641,4.42669415473938,"['time_series', 'latitude', 'longitude']",clipping
2,1332_inv1_ac_power__2642.csv,5.106120823884822,6.191673785775702,4.254189968109131,"['time_series', 'latitude', 'longitude']",snow
3,1332_inv2_ac_power__2646.csv,5.356227118180783,5.933522424990084,4.403230905532837,"['time_series', 'latitude', 'longitude']",snow
4,1332_inv_total_ac_power__2654.csv,2.4849781340579398,0.616357044564456,3.6367738246917725,"['time_series', 'latitude', 'longitude']",snow
5,1403_ac_power__5034.csv,0.019320552784989786,4.2121725499008065,3.528177261352539,"['time_series', 'latitude', 'longitude']",
6,1403_inv1_ac_power__4207.csv,0.0591964924114734,0.6795037314110246,4.222646951675415,"['time_series', 'latitude', 'longitude']",
7,1403_inv2_ac_power__4213.csv,0.2928506020345196,0.7966364849140177,3.9297640323638916,"['time_series', 'latitude', 'longitude']",
8,4902_ac_power_inv_14538.csv,2.273136466112163,5.932147057986381,4.146368980407715,"['time_series', 'latitude', 'longitude']",
9,5016_ac_power_inv_2086.csv,3.5972740935391982,7.489730075449373,5.813232898712158,"['time_series', 'latitude', 'longitude']",clipping
10,5016_ac_power_inv_2107.csv,7.533073660867927,5.78332669929285,5.887441873550415,"['time_series', 'latitude', 'longitude']",clipping
11,5016_ac_power_inv_2102.csv,3.32634702159271,7.723783902777729,5.431228160858154,"['time_series', 'latitude', 'longitude']",clipping
12,5016_ac_power_inv_2098.csv,3.709168907188058,7.732203340397096,4.937665700912476,"['time_series', 'latitude', 'longitude']",clipping
13,5016_ac_power_inv_2100.csv,3.772970116154312,8.763175264965035,5.769911766052246,"['time_series', 'latitude', 'longitude']",clipping
14,5016_ac_power_inv_2103.csv,3.172541633311596,8.517456196440339,5.734786033630371,"['time_series', 'latitude', 'longitude']",clipping
15,5057_ac_power_inv_2236.csv,3.5222627824563233,5.090458824335933,7.480131149291992,"['time_series', 'latitude', 'longitude']",
16,5061_ac_power_inv_2270.csv,4.989220037234247,0.781659503609184,7.9781434535980225,"['time_series', 'latitude', 'longitude']",clipping
17,5061_ac_power_inv_2269.csv,5.290490438192194,2.4759993805450797,7.288733959197998,"['time_series', 'latitude', 'longitude']",clipping
18,5070_ac_power_inv_2293.csv,0.8694842513712047,4.205746089222252,8.493777990341187,"['time_series', 'latitude', 'longitude']",
19,5070_ac_power_inv_2292.csv,7.317063640059558,5.372916715845175,7.337457180023193,"['time_series', 'latitude', 'longitude']",
20,5081_ac_power_inv_2321.csv,6.6940801959022735,6.722775088662878,7.351606130599976,"['time_series', 'latitude', 'longitude']",clipping
